City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
329,Saint Anthony,US,45.0205,-93.218,48.2,46,1,4.61,clear sky
330,Sur,OM,22.5667,59.5289,78.12,54,95,2.93,overcast clouds
331,Wahiawa,US,21.5028,-158.0236,80.6,61,40,6.91,light rain
332,Jiayuguan,CN,39.8167,98.3,44.38,25,5,3.0,clear sky
333,Ghanzi,BW,-21.5667,21.7833,68.14,74,23,4.12,few clouds
334,Saint-Pierre,RE,-21.3393,55.4781,77.0,73,0,5.75,clear sky
335,Tevaitoa,PF,-16.7833,-151.5,82.87,73,7,22.17,light rain
336,San Policarpo,PH,12.1791,125.5072,81.07,80,79,11.99,broken clouds
337,Guarapari,BR,-20.6667,-40.4975,78.8,78,0,5.75,clear sky
338,Gamba,GA,-2.65,10.0,77.61,82,97,4.52,overcast clouds
339,Carutapera,BR,-1.195,-46.02,73.24,95,100,1.81,overcast clouds
340,Sola,VU,-13.8833,167.55,82.45,75,62,11.99,broken clouds
341,Buy,RU,58.4786,41.53,26.37,99,93,3.06,overcast clouds
342,Aykhal,RU,66.0,111.5,10.81,94,100,6.89,overcast clouds
343,La Libertad,EC,-2.2333,-80.9,78.8,78,0,13.8,clear sky
344,Arman,RU,59.7,150.1667,4.37,81,41,0.34,scattered clouds
345,Almaznyy,RU,48.0448,40.045,33.8,93,87,8.95,overcast clouds
346,Ilulissat,GL,69.2167,-51.1,-11.2,44,10,8.05,clear sky
347,Oum Hadjer,TD,13.2954,19.6966,79.12,13,51,16.46,broken clouds
348,Grand-Lahou,CI,5.1367,-5.0242,78.69,89,16,7.54,few clouds
349,Takoradi,GH,4.8845,-1.7554,79.68,86,30,6.85,scattered clouds
350,Lanzhou,CN,36.0564,103.7922,45.0,43,87,1.41,overcast clouds
351,Dolores,AR,-36.3132,-57.6792,64.53,94,89,10.85,light rain
352,Kui Buri,TH,12.0828,99.8543,82.0,78,20,3.58,few clouds
353,Avera,US,33.194,-82.5271,68.0,94,40,4.97,haze
354,Saint George,US,37.1041,-113.5841,61.0,25,40,8.05,scattered clouds
355,Garsten,AT,47.9987,14.4035,44.01,87,42,2.3,scattered clouds
356,Dustlik,UZ,40.5247,68.0358,56.7,83,13,12.84,few clouds
357,Norman Wells,CA,65.282,-126.8329,32.0,40,75,2.3,broken clouds
358,Amapa,BR,1.0,-52.0,71.33,98,32,3.09,scattered clouds
359,Freire,CL,-38.95,-72.6333,59.0,67,0,5.75,clear sky
360,Chinameca,SV,13.5,-88.35,98.6,30,0,5.75,clear sky
361,La Primavera,CO,5.4906,-70.4092,77.5,81,98,4.59,heavy intensity rain
362,Yar-Sale,RU,66.8333,70.8333,1.9,92,44,12.91,scattered clouds
363,Katsuura,JP,35.1333,140.3,55.99,54,0,8.05,clear sky
364,Fukue,JP,32.6881,128.8419,64.4,82,75,12.66,broken clouds
365,Berlevag,NO,70.8578,29.0864,32.23,89,68,28.19,broken clouds
366,Miandrivazo,MG,-19.5167,45.4667,73.72,84,3,1.86,clear sky
367,Araceli,PH,10.5529,119.9913,81.77,78,100,13.11,overcast clouds
368,Umm Lajj,SA,25.0213,37.2685,67.06,49,1,14.99,clear sky
369,Athabasca,CA,54.7169,-113.2854,35.6,60,94,8.05,overcast clouds
370,Berdigestyakh,RU,62.0989,126.6992,23.25,95,100,3.78,overcast clouds
371,Bundibugyo,UG,0.7414,30.0417,66.79,97,100,3.6,overcast clouds
372,Barra Do Bugres,BR,-15.0725,-57.1811,71.78,92,39,3.58,scattered clouds
373,Volkhovskiy,RU,58.58,31.3164,30.09,97,80,1.36,broken clouds
374,Saint-Paul,RE,-21.0096,55.2707,75.0,88,0,4.61,clear sky
375,Kondinskoye,RU,59.6481,67.41,31.23,98,100,5.35,overcast clouds
376,Cabo San Lucas,MX,22.8909,-109.9124,77.0,52,40,13.8,scattered clouds
377,Haines Junction,CA,60.7522,-137.5108,35.6,55,100,3.44,light snow
378,Neyshabur,IR,36.2133,58.7958,62.96,50,100,5.55,overcast clouds
379,Evensk,RU,61.95,159.2333,0.86,88,69,2.98,broken clouds
380,Mount Isa,AU,-20.7333,139.5,86.0,25,0,10.36,clear sky
381,Dagua,CO,3.6569,-76.6886,73.4,78,40,3.44,scattered clouds
382,Yarovoye,RU,52.9273,78.58,14.86,95,78,7.61,broken clouds
383,Mandera,KE,3.9366,41.867,82.8,23,9,10.18,clear sky
384,Knysna,ZA,-34.0363,23.0471,64.4,77,90,9.22,light rain
385,Faya,SA,18.3851,42.4509,60.8,58,0,4.61,clear sky
386,Kashi,CN,39.4547,75.9797,57.2,30,40,11.18,scattered clouds
387,Beringovskiy,RU,63.05,179.3167,3.42,84,89,12.84,overcast clouds
388,Ahuimanu,US,21.4447,-157.8378,80.6,78,40,10.36,scattered clouds
389,Verkhnyaya Inta,RU,65.9811,60.3094,14.77,95,100,10.65,light snow
390,Puerto Escondido,MX,15.85,-97.0667,84.2,79,40,5.75,scattered clouds
391,Nanortalik,GL,60.1432,-45.2371,7.47,69,27,25.14,scattered clouds
392,Urengoy,RU,65.9667,78.3667,1.45,96,50,9.64,scattered clouds
393,Kargil,IN,34.5667,76.1,23.68,47,36,3.06,scattered clouds
394,Biskamzha,RU,53.4497,89.5272,11.17,98,97,0.98,overcast clouds
395,Kusadak,RS,44.3997,20.8033,43.0,56,0,6.91,clear sky
396,Souillac,MU,-20.5167,57.5167,77.0,83,20,2.3,few clouds
397,Santiago,CL,-33.4569,-70.6483,75.2,20,0,5.75,clear sky
398,Canete,CL,-37.8,-73.4,54.32,74,1,7.36,clear sky
399,Tecoanapa,MX,16.5167,-98.75,80.26,64,14,7.09,few clouds
400,Mocuba,MZ,-16.8392,36.9856,69.37,97,2,3.49,clear sky
401,Surab,PK,28.4914,66.2585,61.05,18,0,2.66,clear sky
402,Gorin,RU,51.1983,136.6669,29.44,79,90,2.77,overcast clouds
403,Abrego,CO,8.0807,-73.2205,64.04,91,96,5.99,overcast clouds
404,Alappuzha,IN,9.49,76.3264,79.05,88,63,5.28,broken clouds
405,Port Moresby,PG,-9.4431,147.1797,84.2,79,75,6.91,broken clouds
406,Man,CI,7.4125,-7.5538,76.1,68,37,2.73,scattered clouds
407,Grand-Santi,GF,4.25,-54.3833,73.13,95,74,3.89,broken clouds
408,Denpasar,ID,-8.65,115.2167,77.0,88,20,3.44,few clouds
409,Nome,US,64.5011,-165.4064,12.99,79,90,11.5,light snow
410,Yanam,IN,16.7333,82.2167,72.0,90,22,1.14,few clouds
411,Beidao,CN,34.5686,105.8933,46.0,41,100,5.99,overcast clouds
412,Ornskoldsvik,SE,63.2909,18.7153,33.8,100,20,3.44,few clouds
413,Yangjiang,CN,21.85,111.9667,72.52,84,100,4.45,overcast clouds
414,Egvekinot,RU,66.3167,-179.1667,-5.57,80,99,7.4,overcast clouds
415,Maceio,BR,-9.6658,-35.7353,75.2,88,75,9.22,broken clouds
416,Nadym,RU,65.5333,72.5167,5.13,91,74,9.08,broken clouds
417,Kilindoni,TZ,-7.9139,39.6668,82.51,71,89,2.82,light rain
418,Bella Union,UY,-30.2752,-57.6007,69.04,95,100,4.0,overcast clouds
419,Khani,GE,41.9563,42.9566,41.0,87,90,6.91,overcast clouds
420,Henties Bay,NA,-22.116,14.2845,62.01,95,21,5.01,few clouds
421,Vyazemskiy,RU,47.5378,134.7525,36.54,74,100,6.51,moderate rain
422,Floresti,MD,47.8933,28.3014,39.34,80,38,3.15,scattered clouds
423,Pires Do Rio,BR,-17.2997,-48.2794,66.9,66,77,3.02,broken clouds
424,Lincoln,US,40.8,-96.667,54.0,68,100,4.0,overcast clouds
425,Basco,PH,20.4487,121.9702,78.06,81,26,15.9,scattered clouds
426,Namibe,AO,-15.1961,12.1522,73.02,83,87,8.43,overcast clouds
427,Bandarbeyla,SO,9.4942,50.8122,77.36,74,92,9.84,overcast clouds
428,Xunchang,CN,28.4543,104.715,57.79,75,66,2.93,broken clouds
429,Rajur,IN,20.1167,78.9167,77.58,16,0,6.62,clear sky
430,Urucara,BR,-2.5364,-57.76,74.82,94,71,2.04,broken clouds
431,Arinos,BR,-15.9169,-46.1056,72.82,54,88,2.28,overcast clouds
432,Tombouctou,ML,20.0,-3.0,72.43,5,0,11.45,clear sky
433,Nyurba,RU,63.2842,118.3319,11.12,95,67,7.05,broken clouds
434,Matara,LK,5.9485,80.5353,76.39,88,100,7.18,overcast clouds
435,Moron,AR,-34.6534,-58.6198,73.0,95,89,4.38,light rain
436,Lompoc,US,34.6391,-120.4579,62.01,63,20,14.97,few clouds
437,Marsh Harbour,BS,26.5412,-77.0636,75.92,74,34,10.29,scattered clouds
438,Alenquer,BR,-1.9417,-54.7383,77.0,94,20,4.61,few clouds
439,Nishihara,JP,26.1842,127.7558,73.4,73,40,16.11,scattered clouds
440,Gobabis,NA,-22.45,18.9667,69.64,30,88,13.4,overcast clouds
441,Margate,GB,51.3813,1.3862,41.0,81,73,4.0,broken clouds
442,Aripuana,BR,-9.1667,-60.6333,72.34,97,70,2.77,broken clouds
443,Tocopilla,CL,-22.092,-70.1979,70.27,70,22,10.27,few clouds
444,Viedma,AR,-40.8135,-62.9967,56.53,55,73,6.96,broken clouds
445,Petropavl,KZ,54.8753,69.1628,13.89,93,100,4.18,overcast clouds
446,Kapuskasing,CA,49.4169,-82.4331,24.8,58,99,8.05,overcast clouds
447,Jamui,IN,24.9167,86.2167,70.68,12,0,3.36,clear sky
448,North Bend,US,43.4065,-124.2243,60.01,71,1,20.71,clear sky
449,Nuevitas,CU,21.5453,-77.2644,80.6,61,20,20.71,few clouds
450,Luderitz,NA,-26.6481,15.1594,62.26,79,0,8.21,clear sky
451,Tadine,NC,-21.55,167.8833,81.93,67,28,10.25,scattered clouds
452,Anadyr,RU,64.75,177.4833,0.0,78,0,8.95,clear sky
453,Xuddur,SO,4.1213,43.8894,69.57,76,7,14.81,clear sky
454,Mana,GF,5.6592,-53.7767,77.47,84,22,10.56,few clouds
455,Abu Dhabi,AE,24.4667,54.3667,80.6,31,0,4.61,clear sky
456,Vardo,NO,70.3705,31.1107,33.8,69,0,14.97,clear sky
457,Curanilahue,CL,-37.4667,-73.35,53.02,68,1,7.43,clear sky
458,Oranjemund,NA,-28.55,16.4333,60.62,82,0,3.4,clear sky
459,San Juan,AR,-31.5375,-68.5364,61.38,45,21,9.28,few clouds
460,Bathsheba,BB,13.2167,-59.5167,78.8,61,75,18.41,broken clouds
461,Umea,SE,63.8284,20.2597,35.6,100,90,3.44,overcast clouds
462,Grand Gaube,MU,-20.0064,57.6608,75.0,86,17,1.63,few clouds
463,Coquimbo,CL,-29.9533,-71.3436,59.0,82,0,11.5,clear sky
464,Point Pedro,LK,9.8167,80.2333,80.98,79,99,7.49,overcast clouds
465,Naze,JP,28.3667,129.4833,68.0,64,75,16.11,broken clouds
466,Rosarito,MX,32.3333,-117.0333,60.8,63,40,12.66,scattered clouds
467,Palana,RU,59.1167,159.9667,12.25,81,89,1.25,overcast clouds
468,Laredo,US,27.5064,-99.5075,91.4,21,1,12.66,clear sky
469,Zabid,YE,14.1951,43.3152,76.28,68,19,5.97,few clouds
470,Christchurch,NZ,-43.5333,172.6333,73.0,43,71,8.05,broken clouds
471,Tsiroanomandidy,MG,-18.7667,46.0333,67.59,93,85,1.66,overcast clouds
472,Mwense,ZM,-10.3845,28.698,65.43,94,100,1.07,overcast clouds
473,Tiksi,RU,71.6872,128.8694,10.8,91,100,6.38,overcast clouds
474,Winnemucca,US,40.973,-117.7357,51.8,25,1,9.22,clear sky
475,Beira,MZ,-19.8436,34.8389,73.78,80,31,5.86,scattered clouds
476,Andros Town,BS,24.7,-77.7667,78.8,73,20,8.05,few clouds
477,Dashitou,CN,43.3067,128.5114,43.68,62,100,4.45,overcast clouds
478,Ipameri,BR,-17.7219,-48.1597,68.63,65,62,5.57,broken clouds
479,Bati,ET,11.1833,40.0167,61.81,22,0,5.97,clear sky
480,Kokopo,PG,-4.352,152.2633,85.21,63,99,5.61,overcast clouds
481,Megion,RU,61.0296,76.1136,26.6,93,0,4.47,clear sky
482,Plouzane,FR,48.3833,-4.6167,42.8,81,0,6.91,clear sky
483,Batemans Bay,AU,-35.7167,150.1833,68.0,77,16,1.01,few clouds
484,Kanigiri,IN,15.4,79.5167,74.61,74,20,2.53,few clouds
485,Ampanihy,MG,-24.7,44.75,70.39,86,0,5.73,clear sky
486,Hellvik,NO,59.9156,5.781,42.01,93,75,14.97,broken clouds
487,Barcelos,PT,41.5388,-8.6151,50.0,87,0,4.61,clear sky
488,Wenatchee,US,47.4235,-120.3103,60.8,29,1,21.85,clear sky
489,Ulladulla,AU,-35.35,150.4667,70.0,56,5,13.8,clear sky
490,Kaeo,NZ,-35.1,173.7833,69.01,79,96,11.99,light rain
491,Xuanhua,CN,40.6103,115.0447,49.48,75,0,0.96,clear sky
492,Bowen,AU,-20.0167,148.2333,84.2,74,40,10.36,scattered clouds
493,Port Keats,AU,-14.25,129.55,83.48,73,100,8.12,overcast clouds
494,Pelym,RU,61.0108,61.9978,23.58,94,11,6.24,few clouds
495,Bonavista,CA,48.6499,-53.1147,37.0,86,100,4.61,overcast clouds
496,Taltal,CL,-25.4,-70.4833,66.4,75,20,3.89,few clouds
497,Kavaratti,IN,10.5669,72.642,82.56,73,39,2.82,scattered clouds
498,Chadiza,ZM,-14.0678,32.4392,62.33,93,23,1.14,few clouds
499,Bubaque,GW,11.2833,-15.8333,76.37,75,6,16.91,clear sky
500,Cua,VE,10.1589,-66.8858,80.6,83,40,6.91,scattered clouds
501,Xichang,CN,27.8964,102.2634,50.76,73,3,1.57,clear sky
502,Hyeres,FR,43.1167,6.1167,54.0,93,0,1.41,clear sky
503,Vagay,RU,57.9375,69.0217,32.77,98,100,4.41,overcast clouds
504,Sinnar,SD,13.5691,33.5672,85.3,13,89,22.3,overcast clouds
505,Marzuq,YE,14.4,46.4667,62.55,21,44,6.15,scattered clouds
506,Paranaiba,BR,-19.6772,-51.1908,79.88,45,64,4.38,broken clouds
507,Awjilah,LY,29.1081,21.2869,52.52,40,2,10.38,clear sky
508,Morro Bay,US,35.3658,-120.8499,66.0,79,2,5.01,clear sky
509,Colares,PT,38.7992,-9.4469,55.0,76,91,11.99,overcast clouds
510,Balurghat,IN,25.2167,88.7667,69.58,14,0,2.59,clear sky
511,Santa Cruz,BO,-17.8,-63.1667,78.8,89,75,9.22,broken clouds
512,Cilegon,ID,-6.0174,106.0538,78.8,83,20,4.61,haze
513,Micheweni,TZ,-4.9667,39.8333,81.59,72,46,5.44,scattered clouds
514,Santa Maria,BR,-29.6842,-53.8069,73.4,78,20,3.44,moderate rain
515,Ratangarh,IN,28.0833,74.6,76.15,32,0,7.9,clear sky
516,Ronne,DK,55.1009,14.7066,42.8,100,54,6.91,broken clouds
517,Phan Thiet,VN,10.9333,108.1,78.19,73,73,6.78,broken clouds
518,Mouzouras,GR,35.5333,24.15,41.0,48,20,3.89,few clouds
519,Sechelt,CA,49.4664,-123.7694,51.01,77,90,3.0,overcast clouds
520,Kotka,FI,60.4664,26.9458,30.0,100,90,6.91,fog
521,Saurimo,AO,-9.6608,20.3916,64.38,99,100,3.29,light rain
522,Tabou,CI,4.423,-7.3528,78.21,91,1,6.42,clear sky
523,Sibut,CF,5.718,19.0739,67.93,91,98,3.49,overcast clouds
524,Chumikan,RU,54.7183,135.315,16.88,88,98,5.7,overcast clouds
525,Tucurui,BR,-3.7661,-49.6725,73.96,94,88,2.66,overcast clouds
526,Puerto Ayacucho,VE,5.6639,-67.6236,74.1,93,99,7.43,overcast clouds
527,Springfield,US,37.2153,-93.2982,64.99,48,1,9.22,clear sky
528,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.12,97,99,1.32,light rain
529,Zhigansk,RU,66.7697,123.3711,12.15,93,100,21.52,light snow
530,Kirovskiy,RU,45.0917,133.5136,38.61,82,100,6.89,overcast clouds
531,Klyuchi,RU,52.2667,79.1667,16.93,94,89,7.34,overcast clouds
532,Huainan,CN,32.6264,116.9969,57.33,89,99,8.39,overcast clouds
533,Qiongshan,CN,20.0058,110.3542,71.6,94,75,4.47,fog
534,Leningradskiy,RU,69.3833,178.4167,-12.24,91,48,4.79,scattered clouds
535,Sawakin,SD,19.1059,37.3321,72.86,66,26,13.6,scattered clouds
536,Awash,ET,8.9833,40.1667,67.05,28,10,1.07,clear sky
537,Yablochnyy,RU,47.1661,142.0661,26.6,59,16,2.24,few clouds
538,Kambove,CD,-10.8764,26.5969,61.05,97,100,2.77,light rain
539,Tarauaca,BR,-8.1614,-70.7656,74.37,97,70,2.33,broken clouds
540,Padang,ID,-0.9492,100.3543,75.2,94,75,4.61,light rain
541,Trogir,HR,43.5125,16.2517,50.0,87,0,9.91,clear sky
542,Walvis Bay,NA,-22.9575,14.5053,62.01,94,37,2.3,scattered clouds
543,Sosnovoborsk,RU,56.1325,93.3589,26.6,74,40,8.95,scattered clouds
544,Isangel,VU,-19.55,169.2667,82.4,83,75,6.64,broken clouds
545,Eckernforde,DE,54.4667,9.8333,50.0,66,82,8.05,broken clouds
546,Grootfontein,NA,-19.5667,18.1167,66.2,88,59,3.44,broken clouds
547,Santa Cruz Cabralia,BR,-16.2781,-39.0247,78.8,73,0,8.05,clear sky
548,Wanxian,CN,30.8039,108.3897,59.83,94,100,1.83,overcast clouds
549,Ust-Omchug,RU,61.15,149.6333,-4.54,85,57,0.54,broken clouds
550,Inhambane,MZ,-23.865,35.3833,74.86,86,30,9.06,light rain
551,Shingu,JP,33.7333,135.9833,55.4,41,40,2.3,scattered clouds
552,Fairview,US,40.8126,-73.999,71.6,32,1,17.27,clear sky
553,Bafq,IR,31.6128,55.4107,71.83,23,6,9.33,clear sky
554,Teruel,ES,40.6667,-0.6667,50.0,81,0,11.5,clear sky
555,Portugalete,ES,43.321,-3.0206,53.6,71,75,3.44,broken clouds
556,Rawlins,US,41.7911,-107.2387,34.0,75,75,3.44,light snow
557,Port Augusta,AU,-32.5,137.7667,64.4,82,40,5.75,scattered clouds
558,Sayyan,YE,15.1718,44.3244,54.23,13,9,3.67,clear sky
559,Eresos,GR,39.1667,25.9333,44.6,65,20,3.44,few clouds
560,Karauli,IN,26.5,77.0167,73.4,30,0,0.63,clear sky
561,Liepaja,LV,56.5419,21.0367,39.2,70,75,5.75,broken clouds
562,Khasan,RU,42.4308,130.6434,39.94,92,100,1.99,overcast clouds
563,Pemberton,CA,50.3164,-122.8027,44.6,61,90,2.3,overcast clouds
564,Pangnirtung,CA,66.1451,-65.7125,-23.3,85,22,5.82,few clouds
565,Fort Nelson,CA,58.8053,-122.7002,39.2,52,75,8.05,broken clouds
566,Akdagmadeni,TR,39.6603,35.8836,25.48,93,99,10.67,light snow
567,Fayaoue,NC,-20.65,166.5333,80.22,70,30,10.0,scattered clouds
568,Ekibastuz,KZ,51.6667,75.3667,23.85,88,100,7.67,overcast clouds
569,Monzon,ES,41.9108,0.1941,55.0,87,0,4.61,clear sky
570,Yarada,IN,17.65,83.2667,79.11,67,31,3.69,scattered clouds
571,Brae,GB,60.3964,-1.353,41.0,81,90,11.5,overcast clouds
572,Surman,LY,32.7567,12.5716,55.94,57,0,7.83,clear sky
573,Kemijarvi,FI,66.7131,27.4306,30.06,95,98,7.65,overcast clouds
574,Alpoyeca,MX,17.6667,-98.5167,86.99,25,21,10.47,few clouds
575,Potosi,BO,-19.5836,-65.7531,44.22,80,91,4.41,overcast clouds
576,Yongan,CN,39.6957,113.6871,47.1,73,9,2.44,clear sky
577,Butajira,ET,8.1167,38.3667,57.51,30,13,6.78,few clouds
578,Luwuk,ID,-0.9516,122.7875,76.05,95,100,3.15,overcast clouds
579,Yulara,AU,-25.2406,130.9889,77.0,61,40,3.44,scattered clouds
580,Loreto,MX,22.2667,-101.9667,77.63,5,99,10.65,overcast clouds
581,Santo Antonio Do Monte,BR,-20.0872,-45.2936,67.87,80,74,3.89,broken clouds
582,Olinda,BR,-8.0089,-34.8553,78.8,78,40,4.61,scattered clouds
583,Romny,UA,50.751,33.4747,36.99,95,100,6.33,overcast clouds
584,Vostok,RU,46.4856,135.8833,34.97,75,100,3.65,snow
585,Kasulu,TZ,-4.5767,30.1025,68.0,100,75,4.68,drizzle
586,North Platte,US,41.1239,-100.7654,46.4,81,90,9.22,overcast clouds
587,Oxapampa,PE,-10.5775,-75.4017,61.75,93,91,1.19,overcast clouds
588,Kalabo,ZM,-14.97,22.6814,68.22,87,98,4.59,moderate rain
589,Aurora,US,39.7294,-104.8319,46.99,49,75,3.22,broken clouds
590,Hofn,IS,64.2539,-15.2082,18.45,65,94,19.08,overcast clouds
591,Zamora,EC,-4.0692,-78.9567,69.4,97,80,1.43,light rain
592,Cabedelo,BR,-6.9811,-34.8339,75.2,100,75,5.75,light rain
593,Asau,RO,46.4333,26.4,34.0,61,15,4.72,light snow
594,Kysyl-Syr,RU,63.8986,122.7617,14.2,96,90,4.09,overcast clouds
595,Vezirkopru,TR,41.1436,35.4547,33.8,86,75,2.82,light snow
596,Xining,CN,36.6167,101.7667,38.43,56,44,1.16,scattered clouds
597,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,81.05,59,45,5.59,scattered clouds
598,Rockland,US,41.1668,-74.0496,66.2,37,1,17.27,clear sky
599,Sechura,PE,-5.5569,-80.8222,77.0,62,20,16.49,few clouds
600,Sambava,MG,-14.2667,50.1667,76.46,91,100,3.98,overcast clouds
601,San Quintin,MX,30.4833,-115.95,57.9,61,15,16.02,few clouds
602,Koumac,NC,-20.5667,164.2833,83.68,62,2,4.7,clear sky
603,Soubre,CI,5.7856,-6.6083,75.0,92,37,4.05,scattered clouds
604,Gazojak,TM,41.1875,61.4036,53.62,58,52,8.7,broken clouds
605,Nizhnyaya Poyma,RU,56.1622,97.1933,24.94,90,100,8.72,overcast clouds
606,Plumbon,ID,-6.705,108.4728,79.48,82,98,2.1,moderate rain
607,Santiago Del Estero,AR,-27.7951,-64.2615,64.87,69,100,16.17,overcast clouds
608,Maiduguri,NG,11.8464,13.1603,75.33,24,98,9.1,overcast clouds
609,Taoudenni,ML,22.6783,-3.9836,72.39,8,4,12.5,clear sky
610,Ironton,US,38.5368,-82.6829,66.2,52,20,3.85,few clouds
611,Waipawa,NZ,-41.4122,175.5153,69.8,64,40,16.11,scattered clouds
612,Mihijam,IN,23.8526,86.8788,73.74,10,0,6.31,clear sky
613,Williamsburg,US,37.2707,-76.7075,80.6,28,1,9.22,clear sky
614,Ayan,RU,56.45,138.1667,11.82,86,63,4.92,broken clouds
615,Wilmington,US,34.2257,-77.9447,72.0,83,1,6.91,clear sky
616,Sorong,ID,-0.8833,131.25,81.14,82,93,3.38,overcast clouds
617,La Palma,US,33.8464,-118.0467,66.99,55,1,14.97,clear sky
618,Bilma,NE,18.6853,12.9164,66.25,20,0,17.34,clear sky
619,Ostersund,SE,63.1792,14.6357,39.2,81,75,13.8,broken clouds
620,Tautira,PF,-17.7333,-149.15,82.4,69,40,11.5,light rain
621,Sulya,IN,12.5667,75.3833,80.6,89,20,4.61,few clouds
622,Taunggyi,MM,20.7833,97.0333,62.37,50,28,1.45,scattered clouds
623,Sept-Iles,CA,50.2001,-66.3821,30.99,51,75,11.5,broken clouds
624,Yuanping,CN,38.7153,112.7575,49.05,71,70,0.83,broken clouds
625,Teknaf,BD,20.8624,92.3058,74.59,42,10,5.46,clear sky
626,Vossevangen,NO,60.623,6.4229,42.01,93,100,1.01,light rain
627,Ilabaya,PE,-17.4208,-70.5133,66.47,73,79,2.71,broken clouds
628,Bam,IR,29.106,58.357,75.74,21,1,8.81,clear sky
629,Tripoli,LY,32.8752,13.1875,56.59,60,0,9.53,clear sky
630,Constitucion,CL,-35.3333,-72.4167,57.94,74,0,11.7,clear sky
631,Raudeberg,NO,61.9875,5.1352,39.99,94,100,21.74,overcast clouds
632,Nantucket,US,41.2835,-70.0995,50.0,100,90,23.02,fog
633,Muriwai Beach,NZ,-36.8167,174.45,73.99,61,67,4.0,broken clouds
634,Marsa Matruh,EG,31.3525,27.2453,53.6,50,40,6.91,scattered clouds
635,Ovalle,CL,-30.5983,-71.2003,71.22,35,0,3.15,clear sky
636,Fez,MA,34.0372,-4.9998,50.0,81,0,5.75,clear sky
637,Poum,NC,-20.2333,164.0167,80.98,69,4,7.92,clear sky
638,Mitsamiouli,KM,-11.3847,43.2844,82.2,75,3,5.46,clear sky
639,Rianxo,ES,42.6498,-8.8176,43.0,91,52,6.91,broken clouds
640,Batticaloa,LK,7.7102,81.6924,79.41,84,100,2.19,moderate rain
641,Maniitsoq,GL,65.4167,-52.9,-9.22,73,72,10.87,broken clouds
642,Buckeye,US,33.3703,-112.5838,68.0,30,92,8.05,overcast clouds
643,Tucuman,AR,-26.8241,-65.2226,64.4,94,90,10.36,heavy intensity drizzle
644,Kathmandu,NP,27.7167,85.3167,53.6,71,20,2.3,mist
645,Zhaotong,CN,27.3167,103.7167,45.95,77,96,4.23,overcast clouds
646,Pitimbu,BR,-7.4706,-34.8086,75.2,100,75,5.75,broken clouds
647,Buraydah,SA,26.326,43.975,71.6,35,1,16.11,clear sky
648,Haapiti,PF,-17.5667,-149.8667,82.4,69,40,11.5,light rain
649,Karak,JO,31.1667,35.75,42.8,75,40,8.05,scattered clouds
650,Mbandaka,CD,0.0487,18.2603,69.51,95,86,2.89,overcast clouds
651,Xihe,CN,31.6864,113.4659,56.32,86,26,2.95,scattered clouds
652,Northam,GB,51.0333,-4.2167,46.0,80,92,14.0,overcast clouds
653,Plymouth,US,41.8334,-70.8328,55.99,88,1,16.11,clear sky
654,Mahibadhoo,MV,3.7833,72.9667,82.44,74,100,13.38,light rain
655,Sajanan,TN,37.0573,9.2426,64.4,36,20,3.44,few clouds
656,Tirano,IT,46.2154,10.1679,50.0,61,100,1.07,overcast clouds
657,Cubuk,TR,40.2386,33.0322,30.2,86,75,9.22,light snow
658,Novoagansk,RU,61.9449,76.6625,31.68,97,100,9.04,light snow
659,Kieta,PG,-6.2167,155.6333,83.17,78,99,7.36,moderate rain
660,San Jose,US,37.3394,-121.895,72.0,21,1,11.5,clear sky
661,Miyako,JP,39.6367,141.9525,45.07,58,69,3.27,broken clouds
662,Baker City,US,44.7749,-117.8344,51.8,37,75,11.5,broken clouds
